geometry,population,h3_index,count_cafe,count_university,count_restaurant,count_tourism,count_sport,count_office,count_fastfood,count_transport,count_entertainment,count_bar_pub,count_market,count_mall,population_neigh,count_cafe_neigh,count_university_neigh,count_restaurant_neigh,count_tourism_neigh,count_sport_neigh,count_office_neigh,count_fastfood_neigh,count_transport_neigh,count_entertainment_neigh,count_bar_pub_neigh,count_market_neigh,count_mall_neigh
"POLYGON ((30.67517302425435 46.514660584526595, 30.67215943524741 46.51045384537156, 30.66607293025629 46.51024700895575, 30.6654151 46.511613, 30.6641439 46.5115385, 30.663879 46.5119697, 30.668039 46.5143828, 30.6698312 46.5154223, 30.6716677 46.5164876, 30.673214189531762 46.516542941167714, 30.67517302425435 46.514660584526595))",255.0,881e5dc85bfffff,0,0,0,0,0,0,0,0,0,0,0,0,1469.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.692465121438534 46.519349854770596, 30.69658920391778 46.51538492030775, 30.693574637184238 46.51117891632515, 30.68643634501795 46.51093767588835, 30.682311859318908 46.51490247970773, 30.68532606891204 46.51910865460362, 30.692465121438534 46.519349854770596))",150.0,881e5dcaa9fffff,0,0,0,1,0,0,0,0,0,0,0,0,1532.0,0,0,0,3,0,1,0,0,0,0,0,0
"POLYGON ((30.713881625580985 46.52007075571974, 30.718004403703276 46.51610520711858, 30.714988860177986 46.51189993860227, 30.707850894983356 46.51166004766098, 30.703727713013762 46.515625465768785, 30.706742899992168 46.519830905307494, 30.713881625580985 46.52007075571974))",282.0,881e5dca87fffff,0,0,0,0,0,0,0,0,0,0,0,0,1879.0,0,0,0,0,0,5,0,0,1,0,0,0
"POLYGON ((30.725142584858617 46.51634440304972, 30.728158748286997 46.5205491069377, 30.735297144965973 46.52078760778594, 30.735413824784377 46.520675324841925, 30.7350558 46.5198083, 30.7338377 46.5168701, 30.7334238 46.5159012, 30.7332373 46.5154764, 30.7331858 46.5148773, 30.7332455 46.5148332, 30.7333645 46.5148121, 30.7336108 46.5148107, 30.7338406 46.5148385, 30.7340464 46.5148512, 30.734312 46.5148289, 30.7343611 46.5149669, 30.734578 46.5149477, 30.734588 46.5148892, 30.7353098 46.514568, 30.7352284 46.5144735, 30.7354767 46.5144274, 30.7355421 46.5144056, 30.7355624 46.5143864, 30.7355653 46.5143653, 30.7355383 46.5143489, 30.7354818 46.5143423, 30.7349505 46.5143523, 30.7347714 46.514338, 30.7344377 46.5142979, 30.7335022 46.5143273, 30.7310561 46.5135889, 30.7299913 46.5138609, 30.7299175 46.5137559, 30.7310643 46.51344, 30.7328619 46.5140316, 30.7328945 46.5139872, 30.7332626 46.5141148, 30.7333102 46.5141246, 30.7333655 46.514127, 30.7334208 46.514115, 30.7336617 46.5140456, 30.7336783 46.5140769, 30.7338642 46.5140268, 30.7338417 46.51399, 30.7360143 46.5133336, 30.7360579 46.5132914, 30.735879135491807 46.51259943522221, 30.732048122878503 46.51247140179686, 30.7306424 46.5128827, 30.7303782 46.5127459, 30.730295 46.5128254, 30.7300043 46.512735, 30.7300303 46.5126859, 30.7292696 46.5124615, 30.729233731430526 46.51240793986543, 30.725142584858617 46.51634440304972))",308.0,881e5dca95fffff,1,0,0,0,0,0,0,0,0,0,0,0,2895.0,0,1,0,0,1,4,0,1,1,0,0,0
"POLYGON ((30.761120968254865 46.488813647121056, 30.755448516462856 46.488624977435705, 30.7551724 46.4891174, 30.7580746 46.4910683, 30.7581598 46.4910101, 30.7589876 46.4915675, 30.758954 46.4915907, 30.7589911 46.4916175, 30.7593822 46.4913275, 30.7598246 46.4916412, 30.7601156 46.4918776, 30.7602359 46.4919902, 30.7603328 46.4921077, 30.7606104 46.4923963, 30.7608213 46.4926402, 30.760908 46.4927958, 30.7609543 46.4929231, 30.7609999 46.4931422, 30.7610352 46.4934745, 30.7610344 46.4939476, 30.7610097 46.4944365, 30.7608741 46.4949804, 30.760771 46.4953182, 30.760571 46.4957826, 30.7603299 46.496166, 30.7602098 46.496323, 30.7601235 46.496428, 30.7600911 46.4964142, 30.7600547 46.4964425, 30.7600092 46.4964654, 30.7599695 46.4964766, 30.7599321 46.4964915, 30.75991 46.496506, 30.7598942 46.4965232, 30.7598889 46.4965522, 30.7598989 46.4965779, 30.7599222 46.496598, 30.7599642 46.4966044, 30.7600057 46.4966, 30.7600425 46.4965875, 30.760074 46.4965699, 30.7601266 46.4965266, 30.7602367 46.4963951, 30.7603345 46.4962604, 30.7606319 46.4957996, 30.7608237 46.4953378, 30.7609405 46.4949822, 30.7610069 46.4947136, 30.7610644 46.4944455, 30.7610967 46.4940542, 30.7610895 46.4936978, 30.7610778 46.4934635, 30.7620328 46.4929569, 30.7619529 46.4928864, 30.7628154 46.4924281, 30.763110471076676 46.491586812442755, 30.761120968254865 46.488813647121056))",924.0,881e5dcf67fffff,0,0,0,0,0,0,0,0,0,0,0,0,9770.0,2,0,2,3,0,3,1,1,0,3,0,0
"MULTIPOLYGON (((30.738824768536222 46.49657092256846, 30.738921 46.4965319, 30.7390384 46.4966615, 30.7406628 46.4959877, 30.7407088 46.4958125, 30.7405102 46.4955837, 30.7404383 46.4955078, 30.7404222 46.4955073, 30.7396776 46.4958144, 30.7396159 46.4958399, 30.7388296 46.4961645, 30.7387976 46.4961769, 30.73864612068467 46.49623976121409, 30.738633844767122 46.49625158195733, 30.7386538 46.4962735, 30.738620927576765 46.49628669884961, 30.738824768536222 46.49657092256846)), ((30.740739621082 46.49422388496064, 30.742521 46.4956955, 30.7443236 46.4947129, 30.7435314 46.4940069, 30.742198477099418 46.49281912133773, 30.740739621082 46.49422388496064)), ((30.74718848172588 46.492454710459505, 30.7476853 46.4928924, 30.747707 46.4928808, 30.7477443 46.492861, 30.7477664 46.4928496, 30.7482579 46.4925961, 30.74844999141539 46.492496781494445, 30.74718848172588 46.492454710459505)))",340.0,881e5dcf65fffff,0,0,0,0,0,0,0,0,0,0,0,0,15649.0,7,2,5,10,0,4,1,1,1,3,0,0
"POLYGON ((30.731475190949425 46.49603466091094, 30.72735430686588 46.5000013981726, 30.730369942925318 46.5042068890488, 30.730599095166806 46.50421454950217, 30.7314518 46.5023953, 30.7329243 46.5027997, 30.7328999 46.5028371, 30.7330436 46.502877, 30.733128 46.5027405, 30.7336458 46.5028872, 30.7336862 46.5028193, 30.7338778 46.5028661, 30.7339696 46.5027261, 30.733525 46.5026142, 30.7334491 46.5027592, 30.7331574 46.5026852, 30.7332031 46.5026098, 30.7313852 46.5021302, 30.7317188 46.501431, 30.7306414 46.5011458, 30.7309532 46.5005672, 30.730877 46.5005467, 30.731019 46.5003073, 30.7313242 46.4997874, 30.731329 46.4997214, 30.7313079 46.4996458, 30.7311459 46.4995864, 30.7311692 46.4995452, 30.7292559 46.4990564, 30.7295497 46.4985345, 30.7336416 46.4996279, 30.7337088 46.499494, 30.7318626 46.4989939, 30.7319029 46.4989351, 30.7318137 46.4989139, 30.7324919 46.4977207, 30.7346123 46.4982891, 30.734717 46.4980994, 30.7325989 46.4975292, 30.7335279 46.4966555, 30.7362224 46.4976003, 30.7369278 46.4971176, 30.7370175 46.4972053, 30.7371452 46.497252, 30.738824768536222 46.49657092256846, 30.738620927576765 46.49628669884961, 30.7376389 46.496681, 30.73698335668556 46.496218847494596, 30.731475190949425 46.49603466091094))",1385.0,881e5dcab3fffff,0,0,0,0,0,0,0,0,0,0,0,0,18202.0,12,12,3,11,1,13,2,0,3,1,5,2
"MULTIPOLYGON (((30.734191958790465 46.528957556306274, 30.737209005918412 46.533161301694754, 30.740829862702245 46.53328188825909, 30.7407186 46.5331386, 30.7407239 46.533068, 30.7405664 46.5328951, 30.7404868 46.5328829, 30.7404142 46.5328988, 30.740009 46.5330583, 30.7399453 46.5330692, 30.7398709 46.5330595, 30.7386349 46.531566, 30.7375792 46.5301725, 30.7372762 46.5297983, 30.7373836 46.5297308, 30.7371361 46.5293581, 30.7369633 46.5291911, 30.7368092 46.5290593, 30.7367485 46.5289147, 30.7366551 46.5288184, 30.7365523 46.5286802, 30.7365968 46.5285665, 30.7363557 46.5281531, 30.7365582 46.5280675, 30.7361751 46.5275497, 30.7362226 46.5274534, 30.7360833 46.5272346, 30.736129449365475 46.527093467186226, 30.734191958790465 46.528957556306274)), ((30.7367227294846 46.52652266336944, 30.7371961 46.5264284, 30.7374545 46.5264095, 30.7375761 46.526463, 30.7377059 46.5264625, 30.7377819 46.5263992, 30.7377406 46.5262688, 30.737524252889557 46.52575150552335, 30.7367227294846 46.52652266336944)))",818.0,881e5dca99fffff,0,0,0,0,0,0,0,0,0,0,0,0,6523.0,0,1,0,0,1,3,0,1,0,1,0,0
"POLYGON ((30.737209005918412 46.533161301694754, 30.733086539714243 46.53712675809598, 30.736103850778377 46.54133010964821, 30.743243984058804 46.54156783364993, 30.745903168979215 46.53900959210725, 30.7454145 46.5385551, 30.7448941 46.5386084, 30.7432957 46.5372465, 30.7425902 46.5366248, 30.7419599 46.5360454, 30.7413045 46.5355227, 30.7412205 46.53544, 30.7411487 46.535355, 30.7411166 46.5352895, 30.7411024 46.535235, 30.7410922 46.5351769, 30.7410902 46.5351245, 30.7411024 46.5350881, 30.7411349 46.5350686, 30.7411898 46.5350573, 30.7412455 46.5350476, 30.7412889 46.5350318, 30.7413128 46.5350074, 30.741311 46.5349794, 30.7412898 46.534963, 30.7412393 46.5349599, 30.7411712 46.5349697, 30.7411004 46.5349812, 30.7410066 46.5349904, 30.7409306 46.5350019, 30.740866 46.5350007, 30.7408235 46.5349849, 30.7408005 46.5349618, 30.7407961 46.534935, 30.7408111 46.5349027, 30.7408465 46.5348857, 30.7409111 46.5348778, 30.741042 46.5348607, 30.7411394 46.5348443, 30.7413092 46.5348096, 30.7416136 46.5347597, 30.7416517 46.534739, 30.741664 46.5347128, 30.7416561 46.5346879, 30.7416331 46.5346684, 30.7416012 46.5346623, 30.7415203 46.5346635, 30.7413469 46.5346806, 30.7411027 46.5347098, 30.740954 46.5347244, 30.7408797 46.5347098, 30.7408478 46.5346513, 30.7408868 46.5345613, 30.74123 46.5337972, 30.740829862702245 46.53328188825909, 30.737209005918412 46.533161301694754))",1040.0,881e5dcad3fffff,0,0,0,0,0,1,0,0,0,0,0,0,5529.0,0,0,0,0,0,3,0,0,0,1,0,0
"POLYGON ((30.743243984058804 46.54156783364993, 30.746261915124098 46.545770620124614, 30.75340226324315 46.54600764867546, 30.7534254803072 46.54598531000754, 30.7523271 46.545339, 30.7497258 46.543562, 30.7476605 46.5420275, 30.7478216 46.5419103, 30.7477877 46.5418819, 30.7477623 46.5418484, 30.7477348 46.5417904, 30.7477114 46.5417163, 30.7477048 46.5416662, 30.7480082 46.5409674, 30.745903168979215 46.53900959210725, 30.743243984058804 46.54156783364993))",169.0,881e5dc1adfffff,0,0,0,0,0,1,0,0,0,0,0,0,1828.0,0,0,1,0,0,1,0,0,0,0,0,0
"POLYGON ((30.74213935698001 46.54973585374128, 30.746261915124098 46.545770620124614, 30.743243984058804 46.54156783364993, 30.736103850778377 46.54133010964821, 30.7319808876645 46.54529521291616, 30.734998462706805 46.54949817053086, 30.74213935698001 46.54973585374128))",350.0,881e5dcadbfffff,0,0,0,0,0,0,0,0,0,0,0,0,2676.0,0,0,1,0,0,3,0,0,0,0,0,0
"POLYGON ((30.75340226324315 46.54600764867546, 30.756420814211584 46.55020986993659, 30.762052520876633 46.550396263975436, 30.7615482 46.5501813, 30.7602626 46.5495819, 30.7588904 46.5489491, 30.7556787 46.5472571, 30.753626 46.5461033, 30.7534254803072 46.54598531000754, 30.75340226324315 46.54600764867546))",10.0,881e5dc1a9fffff,0,0,0,0,0,0,0,0,0,0,0,0,1843.0,2,0,5,1,0,2,1,1,2,0,0,2
"POLYGON ((30.752298661376937 46.55417523383831, 30.756420814211584 46.55020986993659, 30.75340226324315 46.54600764867546, 30.746261915124098 46.545770620124614, 30.74213935698001 46.54973585374128, 30.745157552170365 46.55393824619018, 30.752298661376937 46.55417523383831))",428.0,881e5dc1e7fffff,0,0,1,0,0,0,0,0,0,0,0,0,2199.0,2,0,3,1,0,2,1,1,0,0,0,2
"POLYGON ((30.766580547504837 46.55464785887602, 30.773721323987637 46.554883496308605, 30.77415671227163 46.55446447053318, 30.7738951 46.5543942, 30.773538 46.55429, 30.7719485 46.5538525, 30.770598 46.553463, 30.768762 46.552914, 30.7677095 46.5525762, 30.7662163 46.5520587, 30.7656596 46.5518506, 30.7651426 46.5516573, 30.764170457451613 46.55129383557633, 30.766580547504837 46.55464785887602))",82.0,881e5dc185fffff,0,0,1,0,0,0,0,0,2,0,0,0,2926.0,2,0,3,1,0,2,1,1,1,0,0,3
"POLYGON ((30.657422801929457 46.46068198055844, 30.66154601036314 46.4567158045296, 30.658535238761115 46.45250558002717, 30.651401616220955 46.452261360763615, 30.647278006180763 46.45622740600962, 30.65028842019348 46.46043780129821, 30.657422801929457 46.46068198055844))",3.0,881e5dc9ddfffff,0,0,0,0,0,0,0,0,0,0,0,0,6200.0,0,0,0,0,0,2,0,1,0,0,0,1
"POLYGON ((30.63902939109022 46.46415866032741, 30.646164313354284 46.46440349389349, 30.65028842019348 46.46043780129821, 30.647278006180763 46.45622740600962, 30.64509004098922 46.45615230616644, 30.64467 46.4615545, 30.636963719149378 46.46126913008209, 30.63902939109022 46.46415866032741))",271.0,881e5dc9cbfffff,0,0,0,0,0,0,0,0,0,0,0,0,3603.0,0,0,0,0,0,1,0,0,0,0,0,0
"POLYGON ((30.627768923647203 46.4678783811847, 30.634904385968078 46.46812386924206, 30.63902939109022 46.46415866032741, 30.636963719149378 46.46126913008209, 30.6369224 46.4612676, 30.6368312 46.4616168, 30.6363108 46.4647004, 30.6361398 46.4650447, 30.6360249 46.4653246, 30.6359631 46.465627, 30.6360543 46.4659811, 30.6360449 46.4669979, 30.634728 46.4669966, 30.6333423 46.4668528, 30.632761 46.46686, 30.6322229 46.4669053, 30.6307228 46.466874, 30.6296276 46.4669262, 30.6289093 46.4669584, 30.6288319 46.4669226, 30.6288006 46.4668808, 30.6292476 46.4648196, 30.6289849 46.4648124, 30.6264304 46.4647459, 30.6263555 46.464464, 30.6262525 46.4643694, 30.6260638 46.4643497, 30.625198720544024 46.46428252232047, 30.627768923647203 46.4678783811847))",243.0,881e5dc9c9fffff,0,0,0,0,0,0,0,0,0,0,0,0,2780.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.656310130902817 46.46885763584356, 30.660433836084515 46.464891812442715, 30.657422801929457 46.46068198055844, 30.65028842019348 46.46043780129821, 30.646164313354284 46.46440349389349, 30.649174989814803 46.46861349655073, 30.656310130902817 46.46885763584356))",2139.0,881e5dc837fffff,0,0,0,0,0,1,0,0,0,0,0,0,12803.0,0,0,0,0,2,1,0,1,0,0,0,0
"POLYGON ((30.623643020364895 46.4718431061718, 30.627768923647203 46.4678783811847, 30.625198720544024 46.46428252232047, 30.6248971 46.4642591, 30.6247541 46.4643143, 30.6246455 46.4644088, 30.6243881 46.4650667, 30.6242337 46.4651534, 30.6240278 46.4652046, 30.6235646 46.4652361, 30.6226782 46.4652676, 30.622478 46.4653424, 30.6221978 46.4654212, 30.6206642 46.4654881, 30.6193792 46.4654806, 30.6192553 46.4654747, 30.6191528 46.4658869, 30.6190768 46.4662091, 30.6189398 46.4668191, 30.61793774265245 46.471646313531814, 30.623643020364895 46.4718431061718))",851.0,881e5dc827fffff,0,0,0,0,0,0,0,0,0,0,0,0,1217.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.720521536242316 46.47103466239384, 30.724641335381936 46.467066998433985, 30.72162737258063 46.462859370705864, 30.71449396646382 46.46261923583259, 30.71037376378685 46.46658676943665, 30.713387370670308 46.47079456826606, 30.720521536242316 46.47103466239384))",9967.0,881e5dc881fffff,2,1,0,3,0,9,1,0,0,0,0,4,50482.0,9,8,3,25,4,31,3,0,1,3,3,12
"POLYGON ((30.66645678712868 46.47331051995326, 30.670580090313756 46.46934456581029, 30.66756843611299 46.465135297467526, 30.660433836084515 46.464891812442715, 30.656310130902817 46.46885763584356, 30.65932142765244 46.47306707500755, 30.66645678712868 46.47331051995326))",6174.0,881e5dc833fffff,0,0,0,0,0,1,0,0,0,0,0,0,21028.0,0,0,0,1,2,3,0,1,0,0,0,1
"POLYGON ((30.687862217654708 46.47403815752301, 30.691984219234797 46.47007158952657, 30.68897158822615 46.46586305579329, 30.681837312402585 46.465620919121875, 30.67771490819896 46.46958735652595, 30.680727182348672 46.47379606119004, 30.687862217654708 46.47403815752301))",4639.0,881e5dc8e1fffff,0,0,0,0,0,1,0,1,0,0,0,0,34880.0,1,2,0,0,4,4,0,0,0,0,0,3
"POLYGON ((30.709266671731193 46.4747617496323, 30.713387370670308 46.47079456826606, 30.71037376378685 46.46658676943665, 30.703239814137014 46.466345980929624, 30.699118711947833 46.470313031853536, 30.702131962564756 46.47452100172308, 30.709266671731193 46.4747617496323))",7732.0,881e5dc88dfffff,0,1,0,0,0,4,0,0,0,0,0,1,44339.0,5,7,0,3,4,20,2,1,0,0,2,11
"POLYGON ((30.730670143450872 46.47548129685027, 30.734789538714338 46.47151350259835, 30.73177495688984 46.467306438966645, 30.724641335381936 46.467066998433985, 30.720521536242316 46.47103466239384, 30.723535762392984 46.475241897174726, 30.730670143450872 46.47548129685027))",13318.0,881e5dc88bfffff,9,1,3,3,1,11,2,0,1,3,1,2,57811.0,80,26,20,35,5,82,24,4,1,10,4,24
"POLYGON ((30.676604281499344 46.47776214601173, 30.680727182348672 46.47379606119004, 30.67771490819896 46.46958735652595, 30.670580090313756 46.46934456581029, 30.66645678712868 46.47331051995326, 30.66946870407078 46.47751939548683, 30.676604281499344 46.47776214601173))",4187.0,881e5dc8edfffff,0,0,0,0,0,1,0,0,0,0,0,1,32785.0,2,0,0,2,0,3,0,1,0,0,0,2
"POLYGON ((30.698010363947265 46.478487700248316, 30.702131962564756 46.47452100172308, 30.699118711947833 46.470313031853536, 30.691984219234797 46.47007158952657, 30.687862217654708 46.47403815752301, 30.690875111656467 46.47824629837146, 30.698010363947265 46.478487700248316))",9399.0,881e5dc8ebfffff,0,0,0,0,1,0,0,0,0,0,0,0,34077.0,3,3,0,0,1,7,0,2,0,0,0,4
"POLYGON ((30.719415467042825 46.47920920891959, 30.723535762392984 46.475241897174726, 30.720521536242316 46.47103466239384, 30.713387370670308 46.47079456826606, 30.709266671731193 46.4747617496323, 30.71228054185925 46.478969155501254, 30.719415467042825 46.47920920891959))",9417.0,881e5dc889fffff,0,3,0,0,1,5,0,0,0,0,2,3,63409.0,35,26,6,8,4,45,7,1,2,6,1,11
"POLYGON ((30.686752613482007 46.48221251380831, 30.690875111656467 46.47824629837146, 30.687862217654708 46.47403815752301, 30.680727182348672 46.47379606119004, 30.676604281499344 46.47776214601173, 30.679616818537156 46.48197045777778, 30.686752613482007 46.48221251380831))",8268.0,881e5dc8e9fffff,0,0,0,0,0,0,0,0,0,0,0,1,36379.0,2,0,0,1,3,5,0,1,0,0,1,5
"POLYGON ((30.70815934654337 46.48293598449162, 30.71228054185925 46.478969155501254, 30.709266671731193 46.4747617496323, 30.702131962564756 46.47452100172308, 30.698010363947265 46.478487700248316, 30.70102387770401 46.482695277144174, 30.70815934654337 46.48293598449162))",4936.0,881e5dc8c7fffff,2,2,0,0,0,1,0,1,0,0,0,0,49773.0,6,13,1,0,6,10,0,0,1,0,2,9
"POLYGON ((30.645050386061918 46.4725788363571, 30.649174989814803 46.46861349655073, 30.646164313354284 46.46440349389349, 30.63902939109022 46.46415866032741, 30.634904385968078 46.46812386924206, 30.63791470438546 46.47233404261071, 30.645050386061918 46.4725788363571))",878.0,881e5dc835fffff,0,0,0,0,0,0,0,0,0,0,0,0,6449.0,0,0,0,0,2,1,0,0,0,0,0,0
"POLYGON ((30.633789202184005 46.47629889857561, 30.63791470438546 46.47233404261071, 30.634904385968078 46.46812386924206, 30.627768923647203 46.4678783811847, 30.623643020364895 46.4718431061718, 30.62665298039052 46.47605345019026, 30.633789202184005 46.47629889857561))",780.0,881e5dc823fffff,0,0,0,0,0,0,0,0,0,0,0,0,3271.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.65519722560806 46.477032545642274, 30.65932142765244 46.47306707500755, 30.656310130902817 46.46885763584356, 30.649174989814803 46.46861349655073, 30.645050386061918 46.4725788363571, 30.64806132501175 46.47678844628087, 30.65519722560806 46.477032545642274))",2373.0,881e5dc831fffff,0,0,0,0,2,0,0,0,0,0,0,0,15764.0,0,0,0,1,0,2,0,1,0,0,0,0
"POLYGON ((30.622526579863365 46.480017822066756, 30.62665298039052 46.47605345019026, 30.623643020364895 46.4718431061718, 30.61793774265245 46.471646313531814, 30.617792 46.4723484, 30.6178158 46.4723454, 30.6175875 46.4736094, 30.6174347 46.4745335, 30.6172043 46.4755779, 30.6170098 46.4765555, 30.6169578 46.4767738, 30.6168762 46.4772084, 30.6166363 46.4783699, 30.61635200997368 46.47980489895297, 30.622526579863365 46.480017822066756))",194.0,881e5dc821fffff,0,0,0,0,0,0,0,0,0,0,0,0,2266.0,0,0,0,0,0,0,0,0,0,0,1,0
"POLYGON ((30.64393622423044 46.48075343316029, 30.64806132501175 46.47678844628087, 30.645050386061918 46.4725788363571, 30.63791470438546 46.47233404261071, 30.633789202184005 46.47629889857561, 30.63679978298533 46.480508679197605, 30.64393622423044 46.48075343316029))",643.0,881e5dc83dfffff,0,0,0,0,0,0,0,0,0,0,0,0,7125.0,0,0,0,0,2,0,0,1,0,0,0,0
"POLYGON ((30.665344904074132 46.48148499688652, 30.66946870407078 46.47751939548683, 30.66645678712868 46.47331051995326, 30.65932142765244 46.47306707500755, 30.65519722560806 46.477032545642274, 30.658208784993818 46.48124159198392, 30.665344904074132 46.48148499688652))",3537.0,881e5dc83bfffff,0,0,0,1,0,0,0,0,0,0,0,0,23776.0,2,0,0,1,2,4,0,1,0,1,0,2
"POLYGON ((30.632673783589784 46.48447318207473, 30.63679978298533 46.480508679197605, 30.633789202184005 46.47629889857561, 30.62665298039052 46.47605345019026, 30.622526579863365 46.480017822066756, 30.625536802167478 46.484227773325415, 30.632673783589784 46.48447318207473))",462.0,881e5dc82bfffff,0,0,0,0,0,0,0,0,0,0,0,0,2085.0,0,0,0,0,0,0,0,0,0,0,1,0
"POLYGON ((30.72956509734903 46.48365540950573, 30.73368498877127 46.47968796744593, 30.730670143450872 46.47548129685027, 30.723535762392984 46.475241897174726, 30.719415467042825 46.47920920891959, 30.72242995658469 46.483416050651236, 30.72956509734903 46.48365540950573))",13803.0,881e5dc8d5fffff,17,13,3,2,1,19,4,0,0,3,0,2,76234.0,141,33,86,19,9,83,21,0,15,39,5,28
"POLYGON ((30.67549342092746 46.485936189879, 30.679616818537156 46.48197045777778, 30.676604281499344 46.47776214601173, 30.66946870407078 46.47751939548683, 30.665344904074132 46.48148499688652, 30.668357083799172 46.48569347950888, 30.67549342092746 46.485936189879))",4479.0,881e5dc817fffff,2,0,0,1,0,0,0,0,0,0,0,1,31882.0,0,0,0,1,2,7,0,0,0,1,2,3
"POLYGON ((30.69690178254358 46.48666162313265, 30.70102387770401 46.482695277144174, 30.698010363947265 46.478487700248316, 30.690875111656467 46.47824629837146, 30.686752613482007 46.48221251380831, 30.68976577051858 46.4864202616699, 30.69690178254358 46.48666162313265))",5380.0,881e5dc8c5fffff,0,0,0,0,0,0,0,0,0,0,0,2,36240.0,3,3,1,0,5,4,0,1,0,0,1,3
"POLYGON ((30.718309164909442 46.48738301004312, 30.72242995658469 46.483416050651236, 30.719415467042825 46.47920920891959, 30.71228054185925 46.478969155501254, 30.70815934654337 46.48293598449162, 30.711173479957882 46.48714299729814, 30.718309164909442 46.48738301004312))",13653.0,881e5dc8c3fffff,5,8,0,0,2,1,0,0,1,0,0,2,53360.0,33,28,5,7,7,40,4,1,4,6,3,10
"POLYGON ((30.685642775635095 46.49038612440918, 30.68976577051858 46.4864202616699, 30.686752613482007 46.48221251380831, 30.679616818537156 46.48197045777778, 30.67549342092746 46.485936189879, 30.678506220894995 46.49014410864504, 30.685642775635095 46.49038612440918))",8295.0,881e5dc813fffff,0,0,0,0,2,3,0,0,0,0,1,1,26353.0,2,0,0,1,0,1,0,0,0,0,1,4
"POLYGON ((30.70705178815059 46.491109473774664, 30.711173479957882 46.48714299729814, 30.70815934654337 46.48293598449162, 30.70102387770401 46.482695277144174, 30.69690178254358 46.48666162313265, 30.699915559481813 46.49086880695289, 30.70705178815059 46.491109473774664))",4192.0,881e5dc8c1fffff,1,1,1,0,2,0,0,0,0,0,0,1,34035.0,8,10,0,0,4,7,0,1,1,0,1,5
"POLYGON ((30.728459818511617 46.491828776693076, 30.732580206207185 46.48786168696341, 30.72956509734903 46.48365540950573, 30.72242995658469 46.483416050651236, 30.718309164909442 46.48738301004312, 30.721323917884366 46.49158945862357, 30.728459818511617 46.491828776693076))",13395.0,881e5dc8ddfffff,12,9,1,5,1,10,0,0,4,3,1,3,64487.0,109,37,71,22,7,52,21,0,13,31,6,18
"POLYGON ((30.67438232641021 46.49410948788789, 30.678506220894995 46.49014410864504, 30.67549342092746 46.485936189879, 30.668357083799172 46.48569347950888, 30.664232786876187 46.48965872802731, 30.667245229425838 46.4938668176365, 30.67438232641021 46.49410948788789))",3425.0,881e5dc811fffff,0,0,0,0,0,1,0,0,0,0,1,0,28116.0,2,0,0,1,2,6,0,0,0,1,1,2
"POLYGON ((30.695792967663778 46.494834800266716, 30.699915559481813 46.49086880695289, 30.69690178254358 46.48666162313265, 30.68976577051858 46.4864202616699, 30.685642775635095 46.49038612440918, 30.688656195748187 46.49459347918198, 30.695792967663778 46.494834800266716))",1150.0,881e5dc8cdfffff,0,0,0,0,0,0,0,0,0,0,0,0,23589.0,1,1,1,0,4,3,0,0,0,0,2,4
"POLYGON ((30.717202629769357 46.495556065524504, 30.721323917884366 46.49158945862357, 30.718309164909442 46.48738301004312, 30.711173479957882 46.48714299729814, 30.70705178815059 46.491109473774664, 30.710066184893314 46.49531609341685, 30.717202629769357 46.495556065524504))",7617.0,881e5dc8cbfffff,1,0,0,0,2,5,0,0,0,0,0,1,40338.0,24,26,2,9,7,17,1,0,7,4,7,8
"POLYGON ((30.654084085971988 46.485206709714525, 30.658208784993818 46.48124159198392, 30.65519722560806 46.477032545642274, 30.64806132501175 46.47678844628087, 30.64393622423044 46.48075343316029, 30.646947425711105 46.48496265024851, 30.654084085971988 46.485206709714525))",2393.0,881e5dc839fffff,0,0,0,0,0,0,0,1,0,0,0,0,14291.0,0,0,0,1,2,2,0,0,0,1,0,0
"POLYGON ((30.621409904280636 46.488191791953305, 30.625536802167478 46.484227773325415, 30.622526579863365 46.480017822066756, 30.61635200997368 46.47980489895297, 30.616032 46.4814202, 30.6155411 46.483748, 30.6153612 46.4849192, 30.6152317 46.4861405, 30.6147647 46.4861077, 30.614552 46.4861088, 30.6144813 46.4861549, 30.6146025 46.4862648, 30.6145506 46.4864486, 30.6145754 46.486601, 30.6147049 46.486807, 30.6146839 46.4871694, 30.614579961825864 46.48795633190686, 30.621409904280636 46.488191791953305))",173.0,881e5dc829fffff,0,0,0,0,0,0,0,0,0,0,1,0,820.0,0,0,0,0,0,0,0,0,0,0,1,0
"POLYGON ((30.642821827786612 46.48892728406298, 30.646947425711105 46.48496265024851, 30.64393622423044 46.48075343316029, 30.63679978298533 46.480508679197605, 30.632673783589784 46.48447318207473, 30.63568462681656 46.488682569848066, 30.642821827786612 46.48892728406298))",239.0,881e5dc807fffff,0,0,0,0,0,0,0,0,0,0,0,0,7204.0,0,0,0,0,0,0,0,2,0,0,0,0
